PM2.5,PM10,NO,NO2,NOx,CO,SO2,AQI
0.048024,0.106301,0.0139,0.035892,0.039433,0.01695,0.065773,0.048625
0.040013,0.061221,0.016255,0.030867,0.037466,0.016836,0.064483,0.049116
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.01159,0.03211,0.015947,0.035837,0.041037,0.016723,0.066443,0.075375
0.052655,0.097091,0.01029,0.02899,0.031114,0.014618,0.065876,0.046169
0.05874,0.100001,0.009215,0.032717,0.033124,0.013537,0.065824,0.045187
0.044876,0.074451,0.006553,0.026532,0.026068,0.013424,0.064586,0.045678
0.05234,0.070501,0.006988,0.028272,0.0278,0.013935,0.064019,0.045678
0.058803,0.079671,0.009446,0.02979,0.031029,0.014561,0.064328,0.04666
0.049666,0.061631,0.010751,0.027223,0.030152,0.014959,0.063606,0.048134
0.044118,0.060831,0.008089,0.029763,0.029874,0.014618,0.063451,0.04666
0.034518,0.118118,0.007142,0.02598,0.026153,0.014049,0.062832,0.046169
0.041497,0.118118,0.008498,0.031999,0.031927,0.014391,0.063503,0.046169
0.069709,0.118118,0.013669,0.037576,0.040588,0.014618,0.064431,0.047151
0.093615,0.118118,0.012364,0.036803,0.038877,0.014789,0.06505,0.071218
0.092363,0.118118,0.013464,0.045831,0.046746,0.014902,0.065876,0.100196
0.078867,0.118118,0.02442,0.044313,0.054787,0.015585,0.065979,0.075639
0.065277,0.118118,0.013695,0.041552,0.043646,0.014846,0.06505,0.055501
0.040676,0.103381,0.011007,0.03661,0.037594,0.014277,0.064534,0.04666
0.048866,0.105651,0.009394,0.03661,0.036268,0.01422,0.063812,0.046169
0.050287,0.095021,0.009343,0.033628,0.033852,0.014447,0.063864,0.047642
0.037802,0.053601,0.009215,0.030039,0.031007,0.014561,0.063503,0.047151
0.047276,0.079301,0.012005,0.034428,0.036738,0.014561,0.063503,0.04666
0.045413,0.084761,0.012185,0.035643,0.037829,0.014732,0.064947,0.047151
0.031739,0.070331,0.007603,0.03407,0.032804,0.01422,0.065721,0.04666
0.032233,0.053701,0.012568,0.029818,0.033659,0.01422,0.063812,0.046169
0.023496,0.04308,0.015871,0.023468,0.031521,0.014618,0.062781,0.04666
0.019906,0.03844,0.010213,0.021507,0.025234,0.014106,0.063606,0.04666
0.03436,0.063151,0.015077,0.025925,0.032718,0.014334,0.06407,0.046169
0.049066,0.094531,0.016843,0.028216,0.036011,0.014789,0.064586,0.047151
0.047771,0.076081,0.013311,0.03164,0.035712,0.015244,0.066649,0.048134
0.031581,0.053481,0.008831,0.026394,0.027885,0.013992,0.063606,0.045678
0.040507,0.055341,0.012978,0.031502,0.035284,0.015414,0.066392,0.048134
0.03836,0.062081,0.015282,0.028658,0.034814,0.013822,0.06505,0.04666
0.03356,0.063981,0.01157,0.031391,0.034044,0.012172,0.065411,0.044204
0.039802,0.078551,0.011903,0.028769,0.03229,0.012343,0.06407,0.044204
0.051982,0.093831,0.014309,0.029045,0.034493,0.012912,0.064896,0.044695
0.033065,0.053021,0.01198,0.026367,0.030473,0.012457,0.065463,0.044204
0.030917,0.04945,0.011596,0.025456,0.029468,0.012172,0.064896,0.043713
0.029296,0.050731,0.013336,0.026808,0.03197,0.012627,0.065153,0.044695
0.030886,0.04941,0.016434,0.027554,0.035113,0.013082,0.065618,0.044695
0.032044,0.04405,0.012133,0.026477,0.030708,0.012969,0.066649,0.045187
0.031475,0.04348,0.010085,0.025538,0.02827,0.012912,0.06634,0.045187
0.026644,0.03797,0.009497,0.021287,0.024485,0.011831,0.063245,0.043713
0.013643,0.0235,0.009548,0.015406,0.019973,0.011376,0.061594,0.043222
0.01799,0.02515,0.014079,0.021535,0.028463,0.011774,0.063193,0.043222
0.02218,0.02445,0.011109,0.023882,0.027864,0.012627,0.066237,0.044695
0.030423,0.03885,0.012338,0.02286,0.028078,0.012115,0.06536,0.043713
0.032065,0.050621,0.018328,0.029763,0.038449,0.012172,0.067165,0.044204
0.037349,0.063871,0.018354,0.025704,0.035306,0.011035,0.06438,0.042731
0.020201,0.0309,0.014207,0.024517,0.030922,0.002105,0.063296,0.028487
0.018959,0.02269,0.014719,0.023081,0.030238,0,0.06309,0.010314
0.020706,0.02697,0.010777,0.023689,0.027393,0,0.064844,0.007859
0.029465,0.04738,0.015435,0.027968,0.0346,0,0.066134,0.014735
0.035244,0.062901,0.018328,0.026781,0.036097,0,0.064896,0.02112
0.026096,0.03997,0.017714,0.024213,0.033638,0,0.063606,0.020138
0.044244,0.073531,0.020606,0.023882,0.035755,0,0.063554,0.019155
0.044244,0.077321,0.017483,0.026035,0.034878,0,0.064225,0.031434
0.044192,0.065431,0.019608,0.022667,0.034001,0,0.063709,0.02947
0.055024,0.092261,0.014002,0.026919,0.032633,0,0.064947,0.034872
0.048171,0.085391,0.013644,0.025953,0.031521,0,0.064483,0.035363
0.039739,0.054841,0.015179,0.024462,0.03167,0,0.063503,0.029961
0.054982,0.104171,0.014667,0.028244,0.034194,0,0.063967,0.02947
0.074636,0.122941,0.020043,0.030618,0.040523,0,0.066288,0.053536
0.091636,0.133501,0.02186,0.027112,0.039283,0,0.064792,0.06778
0.054834,0.134201,0.014488,0.026588,0.03274,0,0.065257,0.074165
0.054329,0.098171,0.028413,0.021563,0.040481,0,0.064844,0.047151
0.030086,0.04649,0.020632,0.018222,0.031392,0,0.0634,0.033399
0.018875,0.03024,0.015691,0.02101,0.029446,0,0.064844,0.008841
0.034802,0.0497,0.018379,0.024075,0.034044,0,0.065308,0.013752
0.052329,0.082521,0.024651,0.024627,0.039732,0,0.066598,0.027014
0.061361,0.086291,0.022449,0.026836,0.039583,0,0.067423,0.040766
0.052982,0.066911,0.011442,0.023523,0.027821,0,0.066804,0.037328
0.031128,0.059961,0.012108,0.020679,0.026196,0,0.064534,0.028487
0.031012,0.04082,0.018149,0.01778,0.028997,0,0.063348,0.020138
0.013338,0.02414,0.011058,0.014633,0.020615,0,0.061904,0.01277
0.014117,0.02638,0.014207,0.020155,0.027565,0,0.063038,0.00442
0.026865,0.04017,0.01756,0.022805,0.032397,0,0.066134,0.007859
0.031265,0.04292,0.021272,0.02101,0.034065,0,0.066288,0.020138
0.029717,0.04494,0.011545,0.023054,0.027565,0.001138,0.066392,0.020138
0.01898,0.02598,0.011058,0.019326,0.024293,0.00091,0.064689,0.03389
0.019138,0.02633,0.010905,0.020099,0.024763,0.000171,0.064844,0.012279
0.019696,0.03569,0.015128,0.019768,0.028035,0.001763,0.062729,0.032417
0.038023,0.055971,0.017534,0.023661,0.033018,0.00182,0.063503,0.030943
0.033897,0.054501,0.021016,0.025373,0.037252,0.000569,0.064638,0.030452
0.038518,0.04246,0.02675,0.020348,0.03815,0.00256,0.065257,0.036837
0.028686,0.03832,0.029412,0.016621,0.037508,0.000739,0.0634,0.027996
0.034181,0.04652,0.02419,0.018747,0.034792,0.000967,0.065205,0.028978
0.034339,0.04213,0.029847,0.019409,0.04001,0.000796,0.065102,0.024558
0.03996,0.053961,0.023268,0.021066,0.035798,0.001422,0.064896,0.02554
0.042729,0.064231,0.019659,0.01952,0.031563,0.000114,0.064019,0.03389
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.164382,0.020709,0.05312,0.058486,0,0.070157,0.075375
0.070962,0.151062,0.038345,0.03984,0.062934,0,0.069745,0.059921
0.070962,0.150912,0.044361,0.036472,0.065372,0,0.068558,0.058939
0.070962,0.123531,0.033021,0.027996,0.049312,0,0.066288,0.056483
0.070962,0.120141,0.034736,0.029404,0.051836,0,0.065927,0.048625
0.070962,0.129411,0.036835,0.033545,0.056818,0,0.067372,0.052554
0.070962,0.100221,0.031101,0.029266,0.042919,0.005119,0.067269,0.048625
0.006906,0.102681,0.033175,0.042573,0.045207,0.015699,0.065205,0.062868
0.010053,0.115061,0.037603,0.054721,0.056348,0.001934,0.069177,0.046169
0.070962,0.109311,0.037833,0.047184,0.057802,0.001763,0.064999,0.047642
0.070962,0.111831,0.042083,0.056957,0.057118,0.00165,0.065308,0.044204
0.070962,0.104521,0.043107,0.056046,0.067575,0.00256,0.066082,0.048625
0.070962,0.106571,0.047458,0.059028,0.05932,0.002787,0.066753,0.042731
0.077415,0.092881,0.044105,0.075262,0.057759,0.00273,0.063709,0.04224
0.030296,0.059721,0.045487,0.051353,0.053012,0.002332,0.063038,0.032417
0.053424,0.089191,0.064737,0.052319,0.07275,0.00256,0.065102,0.022593
0.074109,0.113411,0.058644,0.061347,0.067446,0.002787,0.066598,0.043222
0.072614,0.111261,0.062126,0.054997,0.08434,0.003128,0.070467,0.074656
0.076888,0.115591,0.072928,0.066538,0.085153,0.003242,0.072891,0.057466
0.074257,0.110041,0.062586,0.069244,0.070633,0.003242,0.070054,0.062868
0.085583,0.120161,0.0621,0.079431,0.074867,0.003413,0.069693,0.077603
0.129344,0.159582,0.039395,0.04746,0.056519,0.002901,0.066598,0.085462
0.120469,0.157262,0.031818,0.06132,0.057139,0.003015,0.068507,0.143418
0.097637,0.145991,0.040316,0.062065,0.059406,0.00347,0.068713,0.130648
0.107585,0.155032,0.039958,0.067808,0.08851,0.003982,0.068455,0.098232
0.106679,0.145621,0.049941,0.071121,0.076342,0.004493,0.06928,0.107073
0.098342,0.141331,0.057518,0.064798,0.082758,0.004835,0.072427,0.102652
0.096868,0.143851,0.063175,0.06397,0.073135,0.004835,0.06861,0.0889
0.104784,0.164782,0.051375,0.069464,0.068922,0.00546,0.069641,0.10167
0.091057,0.142051,0.054037,0.04423,0.059962,0.0062,0.069229,0.11002
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.070962,0.118118,0.044936,0.078826,0.069091,0.01279,0.074913,0.075375
0.135376,0.223852,0.054242,0.077278,0.089301,0.007337,0.078153,0.075375
0.135144,0.192952,0.050658,0.065185,0.082223,0.007736,0.077586,0.144892
0.112132,0.174962,0.043183,0.065875,0.074503,0.007793,0.073768,0.134086
0.097753,0.155612,0.039062,0.055687,0.071745,0.007337,0.070622,0.098723
0.112764,0.166882,0.042083,0.067615,0.079015,0.008248,0.073768,0.10609
0.1065,0.160212,0.045948,0.081364,0.08804,0.008418,0.080578,0.118861
0.100142,0.139701,0.058184,0.060243,0.085816,0.008361,0.071602,0.105599
0.116196,0.158982,0.068039,0.050745,0.088104,0.009044,0.07284,0.109037
0.12607,0.174102,0.059591,0.046853,0.08017,0.00893,0.07351,0.133104
0.125565,0.179402,0.059438,0.047985,0.07816,0.009442,0.072995,0.14391
0.093058,0.151262,0.04495,0.050552,0.069692,0.007963,0.069745,0.108055
0.066846,0.099001,0.03361,0.045362,0.058273,0.007224,0.06634,0.071218
0.039402,0.050501,0.022705,0.035367,0.039775,0.006882,0.066495,0.039784
0.038465,0.04773,0.035427,0.03026,0.049013,0.006826,0.066237,0.024558
0.09171,0.123311,0.087135,0.031198,0.092081,0.008532,0.069487,0.048134
0.091415,0.140211,0.066452,0.047653,0.078673,0.008646,0.068971,0.08055
0.108069,0.176692,0.068423,0.050801,0.086543,0.008759,0.070931,0.105599
0.096774,0.155392,0.062586,0.046494,0.081047,0.008532,0.069487,0.103635
0.065919,0.110931,0.079814,0.054914,0.07399,0.008589,0.071602,0.087917
0.084162,0.145411,0.05373,0.063666,0.08171,0.012798,0.072582,0.052063
0.110364,0.179962,0.077407,0.061182,0.101982,0.012912,0.071911,0.105108
0.11088,0.185932,0.073875,0.063805,0.094391,0.013424,0.071757,0.111493
0.097405,0.157192,0.070138,0.058421,0.097962,0.013651,0.071189,0.110511
0.069214,0.111421,0.041136,0.07079,0.073905,0.013082,0.070054,0.081041
0.091657,0.154412,0.045564,0.066593,0.083314,0.014049,0.070415,0.058448
0.096058,0.154692,0.052245,0.067504,0.087056,0.013992,0.07155,0.091847
0.119206,0.187842,0.061204,0.073219,0.097385,0.015357,0.074749,0.109528
0.128523,0.192992,0.058619,0.064136,0.096465,0.01604,0.074129,0.139489
0.141681,0.204592,0.049429,0.067449,0.093193,0.016666,0.083467,0.139489
0.151555,0.212112,0.049839,0.079404,0.09268,0.017064,0.081506,0.152259
0.120312,0.200202,0.060718,0.071342,0.092915,0.01604,0.077586,0.139489
0.117017,0.182952,0.060078,0.077416,0.101512,0.016438,0.080887,0.125737
0.11749,0.168112,0.051759,0.081171,0.093215,0.017064,0.082848,0.134086
0.121333,0.175972,0.044873,0.077996,0.086543,0.017291,0.079082,0.130157
0.126333,0.170362,0.037552,0.065489,0.074012,0.017178,0.077586,0.142436
0.121901,0.162152,0.034403,0.064992,0.070013,0.017235,0.076606,0.133104
0.113101,0.170402,0.048277,0.072032,0.081517,0.016381,0.076193,0.115422
0.136112,0.199622,0.050939,0.073412,0.092039,0.017064,0.080784,0.124754
0.152545,0.224102,0.056597,0.090502,0.104805,0.018258,0.091411,0.148821
0.165398,0.225742,0.049455,0.076946,0.092915,0.018145,0.091205,0.155206
0.166704,0.230372,0.050735,0.073799,0.086949,0.018827,0.085272,0.157662
0.106448,0.164452,0.040726,0.070928,0.080363,0.016836,0.0813,0.138507
0.103026,0.166842,0.054728,0.088321,0.097599,0.017064,0.093216,0.097741
0.137249,0.216342,0.054856,0.078244,0.098903,0.01786,0.091978,0.111493
0.137965,0.216282,0.055803,0.086637,0.101854,0.018486,0.085736,0.150295
0.106237,0.175782,0.051323,0.07968,0.092231,0.01786,0.083982,0.124263
0.109174,0.170972,0.057006,0.069299,0.095225,0.018315,0.082951,0.111984
0.11708,0.185222,0.054958,0.077471,0.096529,0.018657,0.086871,0.116405
0.125207,0.195872,0.068039,0.0836,0.104998,0.019396,0.088677,0.141454
0.11688,0.184902,0.076486,0.06952,0.107863,0.018543,0.088161,0.131139
0.138344,0.214972,0.107459,0.071977,0.125078,0.017291,0.085994,0.138507
0.082404,0.131051,0.054933,0.063998,0.079935,0.018145,0.08099,0.126228
0.055982,0.072171,0.03018,0.05069,0.058037,0.017121,0.07511,0.055501
0.072246,0.096001,0.036426,0.048785,0.060689,0.016552,0.075471,0.050098
0.098089,0.143441,0.071187,0.043153,0.088617,0.018201,0.075368,0.091356
0.066688,0.105691,0.041443,0.065047,0.072793,0.017348,0.07609,0.079077
0.100816,0.169482,0.061895,0.064716,0.096658,0.017746,0.079856,0.056483
0.079173,0.138901,0.057236,0.071673,0.097278,0.017746,0.085891,0.10167
0.115122,0.181702,0.048892,0.074241,0.090157,0.019396,0.086201,0.084971
0.118248,0.185572,0.057953,0.077499,0.088147,0.019339,0.081609,0.132613
0.114248,0.180792,0.059975,0.075124,0.095845,0.01968,0.083157,0.128684
0.109016,0.181722,0.048124,0.073164,0.088574,0.019225,0.083931,0.11444
0.118248,0.190282,0.040368,0.078134,0.082822,0.020306,0.08326,0.125246
0.135081,0.221152,0.051247,0.07841,0.096551,0.019794,0.085582,0.137525
0.120259,0.209542,0.060334,0.065489,0.091418,0.019055,0.087078,0.138507
0.089426,0.135961,0.056136,0.06201,0.085452,0.01877,0.080887,0.116405
0.059361,0.093561,0.040368,0.055853,0.065607,0.017291,0.07676,0.057466
0.070404,0.143411,0.049301,0.061209,0.080705,0.017405,0.075574,0.051572
0.089194,0.170192,0.055573,0.078355,0.100229,0.017917,0.089451,0.061395
0.104405,0.181452,0.062151,0.070845,0.098732,0.019396,0.086665,0.104617
0.144629,0.226552,0.057595,0.074351,0.100143,0.020192,0.092443,0.128684
0.166293,0.258993,0.060308,0.083048,0.097363,0.020078,0.092546,0.15275
0.095058,0.151262,0.036605,0.068857,0.069286,0.018884,0.09301,0.141945
0.048066,0.073781,0.033021,0.050856,0.055386,0.017235,0.083621,0.057957
0.067477,0.104061,0.080146,0.056764,0.087633,0.018884,0.081867,0.053045
0.077099,0.130151,0.04326,0.068305,0.07429,0.018372,0.084189,0.075375
0.104911,0.200572,0.06297,0.06582,0.094925,0.0186,0.087232,0.07613
0.09611,0.178382,0.069677,0.054804,0.095653,0.018088,0.083105,0.107073
0.094047,0.179962,0.057134,0.068139,0.085281,0.017519,0.082848,0.081532
0.128617,0.214282,0.065709,0.0627,0.093792,0.019168,0.085375,0.133104
0.086394,0.152672,0.050248,0.054031,0.075551,0.017974,0.079752,0.101179
0.093931,0.161172,0.048124,0.054417,0.074824,0.017178,0.083157,0.070236
0.067298,0.109251,0.032816,0.059001,0.05654,0.017064,0.079494,0.082024
0.069625,0.106561,0.048072,0.046411,0.06828,0.016552,0.082022,0.050098
0.058845,0.109211,0.047049,0.046549,0.06704,0.016779,0.080475,0.051081
0.054824,0.114301,0.045078,0.050966,0.065009,0.015699,0.073923,0.049116
0.065646,0.124501,0.044284,0.056074,0.065907,0.015073,0.052205,0.048625
0.099942,0.173592,0.04797,0.061706,0.073584,0.016324,0.02115,0.068271
0.102447,0.166052,0.055752,0.058007,0.081004,0.017178,0.017746,0.129666
0.101153,0.175882,0.075718,0.048482,0.093578,0.01695,0.014754,0.099705
0.083931,0.144511,0.044156,0.045914,0.060069,0.016723,0.011968,0.084479
